"UID","ECONOMIC_ACTIVITY","JOB_DEP","Work_desc","Terms_of_emp","Job_category","JOB_CONDITION","Employer_category","WORKING_HOURS","employee_count","EMOLUMENT"
95942,"QB","93","525b","CDI","O","P","ct_8",936,"tr_2",6030
95943,"OZ","92","354g","AUT","O","C","ct_2",1508,"tr_6",34168
95948,"QB","93","434a","CDI","O","C","ct_8",1824,"tr_2",43755
95949,"NZ","75","684a","CDI","O","C","ct_9",2173,"tr_6",20038
95950,"QA","93","526a","CDI","O","C","ct_3",1820,"tr_6",21977
95951,"QA","93","431e","AUT","O","C","ct_3",2028,"tr_6",28255
95954,"FZ","93","632a","CDI","O","C","ct_9",2200,"tr_3",37967
95957,"OZ","93","523c","CDI","O","C","ct_2",1820,"tr_6",18935
95958,"QB","93","434e","CDI","O","C","ct_8",2038,"tr_3",25483
95960,"QB","75","434e","CDI","O","C","ct_8",1764,"tr_3",20321
95964,"MB","75","541d","CDI","O","C","ct_9",2200,"tr_6",33871
95965,"QB","75","676e","AUT","O","C","ct_8",1577,"tr_5",8034
95967,"GZ","75","433d","CDI","O","C","ct_6",1813,"tr_2",20176
95970,"SZ","75","525d","CDI","O","C","ct_8",1820,"tr_6",15178
95972,"NZ","95","534a","CDI","O","C","ct_9",1855,"tr_6",13684
95979,"MA","78","478d","CDI","O","C","ct_9",1702,"tr_6",27304
95980,"QB","93","526a","CDI","O","C","ct_8",1520,"tr_3",14804
95981,"NZ","75","632f","TTP","O","C","ct_9",1579,"tr_0",16654
95982,"QA","92","451h","CDI","O","C","ct_8",1820,"tr_4",18049
95983,"JC","75","388d","CDI","O","C","ct_9",2019,"tr_6",50421
95984,"KZ","92","376e","CDI","O","C","ct_9",1809,"tr_6",36535
95986,"FZ","93","461e","CDI","O","C","ct_9",1407,"tr_6",21008
95992,"FZ","75","632j","CDI","O","C","ct_9",1856,"tr_3",23400
95995,"TZ","75","563a","CDI","O","C","ct_7",1438,"tr_0",11136
95996,"NZ","76","632k","CDI","O","C","ct_9",1359,"tr_4",11272
96000,"GZ","75","643a","CDI","O","P","ct_6",2608,"tr_2",21430
96002,"QA","93","433c","CDI","O","C","ct_8",1785,"tr_6",40964
96004,"RZ","75","451e","CDI","O","C","ct_1",1803,"tr_6",29714
96006,"IZ","75","543g","CDI","O","C","ct_9",1310,"tr_3",18430
96007,"MA","91","373a","CDI","O","C","ct_9",2200,"tr_6",53707
96013,"IZ","93","561f","TOA","O","P","ct_9",1676,"tr_1",11401
96014,"PZ","75","422e","CDI","O","C","ct_8",1865,"tr_4",17286
96018,"MA","92","388a","CDI","O","C","ct_9",1819,"tr_6",28536
96019,"FZ","93","481b","CDI","O","C","ct_9",1779,"tr_3",26095
96022,"FZ","93","681a","CDI","O","C","ct_9",1447,"tr_1",12953
96028,"JA","75","461f","AUT","X","C","ct_9",1877,"tr_6",19014
96029,"GZ","77","385c","CDI","O","C","ct_9",1848,"tr_4",36590
96033,"QB","77","526d","CDI","O","C","ct_8",1714,"tr_4",17011
96037,"QA","93","523d","CDI","O","C","ct_3",1820,"tr_6",18245
96038,"RZ","75","435b","CDI","O","C","ct_8",1820,"tr_1",44256
96043,"IZ","94","377a","CDI","O","C","ct_9",1644,"tr_1",31253
96044,"HZ","92","642b","CDI","O","C","ct_9",1758,"tr_5",27064
96047,"HZ","75","656c","CDI","O","C","ct_9",885,"tr_4",14480
96049,"QA","94","525d","CDI","O","C","ct_9",1851,"tr_5",24524
96050,"JB","94","676c","CDI","O","C","ct_9",1801,"tr_3",25259
96052,"MA","75","461f","APP","A","C","ct_9",2056,"tr_4",19178
96054,"RZ","93","424a","CDI","O","P","ct_8",1042,"tr_2",24115
96062,"JC","95","388c","CDI","O","C","ct_9",3000,"tr_6",77262
96063,"QB","75","434a","CDI","O","C","ct_8",1702,"tr_4",29464
96064,"HZ","94","641a","CDI","O","C","ct_9",1383,"tr_2",19463
96066,"RZ","75","354b","CDI","O","C","ct_5",2580,"tr_6",53909
96067,"MA","78","383a","CDI","O","P","ct_9",1139,"tr_5",21726
96074,"OZ","93","524b","CDI","O","P","ct_1",1560,"tr_4",27071
96075,"MA","75","372b","CDI","O","F","ct_9",203,"tr_4",5970
96076,"GZ","75","554e","CDI","O","C","ct_9",1832,"tr_3",33742
96078,"QB","92","526c","CDI","O","C","ct_9",1814,"tr_1",12788
96080,"NZ","93","684a","CDI","O","P","ct_9",967,"tr_6",8761
96085,"MA","94","373c","CDI","O","C","ct_9",2730,"tr_4",53176
96087,"JA","75","465a","TOA","O","P","ct_9",316,"tr_4",14988
96096,"KZ","93","376e","CDI","O","P","ct_9",1044,"tr_6",29724
96109,"FZ","94","671c","CDI","O","C","ct_9",632,"tr_5",10889
96110,"TZ","94","563a","CDI","O","C","ct_7",688,"tr_1",8847
96111,"SZ","75","562b","CDI","O","C","ct_9",1384,"tr_1",13296
96113,"PZ","94","422e","AUT","O","C","ct_1",1819,"tr_3",16124
96115,"PZ","94","341a","CDI","O","C","ct_8",1943,"tr_4",28671
96116,"IZ","75","561d","CDI","O","C","ct_9",1749,"tr_1",13914
96123,"QA","75","431f","CDI","O","C","ct_8",1813,"tr_3",27414
96124,"QA","75","525d","CDI","O","P","ct_9",1210,"tr_5",11872
96128,"KZ","94","374d","CDI","O","C","ct_9",2028,"tr_1",53164
96129,"MA","93","382a","CDI","O","C","ct_9",2028,"tr_1",49710
96130,"NZ","94","684a","CDI","O","C","ct_9",856,"tr_6",11825
96131,"GZ","93","463d","CDI","O","C","ct_9",1789,"tr_3",29767
96134,"FZ","94","653a","CDI","O","C","ct_9",1820,"tr_3",23216
96135,"HZ","94","543b","CDI","O","C","ct_9",1163,"tr_4",15791
96136,"FZ","77","632a","CDI","O","C","ct_9",1669,"tr_5",23720
96140,"FZ","95","382a","CDI","O","C","ct_9",1652,"tr_6",54048
96141,"KZ","75","467b","CDI","O","C","ct_9",1187,"tr_5",16255
96142,"GZ","94","552a","CDI","O","C","ct_9",1928,"tr_2",21264
96143,"HZ","94","643a","CDI","O","C","ct_9",1771,"tr_3",13354
96146,"JA","92","388a","CDI","O","P","ct_9",1192,"tr_4",31639
96150,"FZ","77","641a","CDI","O","C","ct_9",2021,"tr_2",26490
96151,"NZ","94","467a","CDI","O","C","ct_9",1953,"tr_4",22790
96153,"QA","94","344a","CDI","O","C","ct_3",1820,"tr_6",51630
96154,"JA","75","352a","CDI","O","P","ct_9",2509,"tr_6",58293
96156,"GZ","75","552a","CDI","O","P","ct_9",1221,"tr_5",12732
96158,"HZ","75","333c","CDI","O","C","ct_9",1820,"tr_6",33704
96159,"QA","92","431f","CDI","O","C","ct_8",2235,"tr_6",33329
96161,"PZ","75","422c","CDI","O","P","ct_9",1950,"tr_3",24295
96166,"KZ","75","376c","CDI","O","C","ct_9",1820,"tr_6",62151
96168,"QB","75","434a","CDI","O","C","ct_8",1826,"tr_6",34714
96172,"IZ","94","561d","CDI","O","P","ct_6",1225,"tr_3",10972
96174,"MB","75","625b","CDI","O","C","ct_8",1820,"tr_6",20949
96175,"MB","75","461e","CDI","O","C","ct_9",2200,"tr_4",34653
96177,"QA","94","542a","CDI","O","C","ct_9",1870,"tr_1",22390
96178,"KZ","75","372b","CDI","O","C","ct_9",2200,"tr_6",78858
96180,"KZ","93","374b","CDI","O","P","ct_9",1619,"tr_6",28851
96182,"IZ","94","561b","CDI","O","C","ct_9",1401,"tr_1",14244
96183,"HZ","75","333c","CDI","O","C","ct_9",1820,"tr_6",23132
96184,"CA","94","674c","CDI","O","C","ct_9",1827,"tr_5",22178
96186,"TZ","75","563c","CDI","O","C","ct_7",1566,"tr_1",16357
96191,"QB","94","461b","CDI","O","C","ct_8",1550,"tr_1",6734
96192,"IZ","75","561b","CDI","O","P","ct_9",1466,"tr_3",12116
96197,"FZ","92","382a","CDI","O","C","ct_9",1697,"tr_6",35129
96199,"GZ","91","632k","CDD","O","C","ct_9",710,"tr_3",7319
96200,"HZ","94","451a","CDI","O","C","ct_9",481,"tr_6",7965
96201,"QA","92","461b","CDI","O","C","ct_8",1848,"tr_3",22501
96203,"MA","75","543e","CDI","O","C","ct_9",1938,"tr_4",22759
96205,"CM","93","374c","CDI","O","C","ct_9",1819,"tr_6",50613
96207,"NZ","92","545a","TTP","O","P","ct_9",140,"tr_4",1183
96210,"FZ","93","632f","CDI","O","C","ct_9",1645,"tr_1",14667
96211,"GZ","94","636b","CDI","O","C","ct_9",1921,"tr_2",18168
96212,"GZ","75","554a","CDI","O","C","ct_9",461,"tr_5",9079
96215,"JC","75","388c","CDI","O","C","ct_9",1831,"tr_6",50285
96216,"HZ","94","676c","CDI","O","C","ct_9",1972,"tr_5",16853
96217,"IZ","94","561d","CDI","O","P","ct_9",520,"tr_3",3689
96218,"QA","94","526e","CDI","O","C","ct_9",1827,"tr_1",28236
96220,"DZ","92","461e","APP","A","C","ct_9",1318,"tr_6",13045
96222,"TZ","92","563c","CDI","O","C","ct_7",743,"tr_1",7388
96224,"KZ","94","376e","CDI","O","C","ct_9",1819,"tr_0",33450
96226,"GZ","75","463d","CDI","O","C","ct_9",1821,"tr_6",39895
96228,"QA","94","433a","CDI","O","C","ct_9",1820,"tr_1",19960
96231,"QA","94","461d","CDI","O","C","ct_1",1832,"tr_5",18780
96238,"JC","92","373b","CDI","O","C","ct_9",2194,"tr_6",64875
96243,"GZ","95","554a","CDI","O","C","ct_9",1820,"tr_6",18733
96245,"SZ","75","562b","CDI","O","C","ct_9",381,"tr_1",9879
96246,"JC","93","388a","CDI","O","C","ct_9",1763,"tr_6",32586
96247,"NZ","75","534a","CDI","O","C","ct_9",1736,"tr_6",15119
96248,"MA","75","543b","CDI","O","C","ct_9",2200,"tr_5",27766
96252,"QB","94","526a","CDI","O","C","ct_8",1820,"tr_4",16782
96254,"GZ","75","554b","CDI","O","C","ct_9",1820,"tr_3",23885
96255,"JC","92","388a","CDI","O","P","ct_9",1658,"tr_5",36839
96258,"HZ","75","333c","CDI","O","C","ct_9",2200,"tr_6",47517
96259,"MA","75","388a","CDI","O","P","ct_9",584,"tr_1",14361
96260,"JC","93","388c","CDI","O","C","ct_9",1923,"tr_6",47757
96261,"QA","94","523d","CDI","O","C","ct_3",1485,"tr_6",16140
96262,"GZ","94","374a","CDI","O","C","ct_9",1819,"tr_1",35738
96263,"SZ","94","562a","CDI","O","P","ct_9",354,"tr_1",3565
96264,"IZ","75","561d","CDI","O","C","ct_9",2028,"tr_3",18943
96266,"IZ","91","636d","CDI","O","C","ct_9",176,"tr_2",1758
96268,"HZ","77","466a","CDI","O","P","ct_9",1570,"tr_6",26548
96269,"QA","94","526e","CDI","O","C","ct_9",2178,"tr_1",29259
96270,"GZ","94","552a","CDI","O","C","ct_9",2028,"tr_2",22251
96271,"CE","34","463d","CDI","O","C","ct_9",646,"tr_3",11175
96277,"KZ","92","376e","CDI","O","C","ct_9",1847,"tr_6",29890
96278,"NZ","91","684a","CDI","O","P","ct_9",709,"tr_6",7558
96279,"QA","94","431f","AUT","O","C","ct_3",2028,"tr_6",27782
96280,"HZ","91","676d","CDI","O","C","ct_9",925,"tr_6",11827
96282,"TZ","94","563c","CDI","O","C","ct_7",127,"tr_1",1273
96283,"PZ","75","422b","CDI","O","P","ct_9",1734,"tr_3",25732
96285,"KZ","92","467c","CDI","O","C","ct_9",1489,"tr_2",28672
96287,"RZ","94","637c","CDI","O","C","ct_9",910,"tr_5",7409
96288,"MA","94","387f","CDI","O","C","ct_6",1820,"tr_1",30278
96291,"MB","91","383a","CDI","O","C","ct_9",1830,"tr_6",61029
96293,"KZ","75","545b","CDI","O","P","ct_1",1455,"tr_6",31404
96295,"MB","94","461b","CDI","O","C","ct_9",1996,"tr_6",28943
96299,"GZ","94","554e","CDI","O","C","ct_9",1932,"tr_0",16753
96300,"PZ","94","421a","CDI","O","C","ct_8",1856,"tr_3",14243
96301,"HZ","94","451a","CDI","O","C","ct_9",1642,"tr_3",16894
96302,"NZ","94","684a","CDI","O","C","ct_9",1825,"tr_5",22299
96304,"HZ","91","643a","CDI","O","C","ct_9",1240,"tr_5",11076
96305,"HZ","94","487b","CDI","O","C","ct_9",1862,"tr_4",26842
96311,"CI","91","388e","CDI","O","C","ct_9",2001,"tr_6",45267
96313,"NZ","94","643a","TTP","O","C","ct_9",1217,"tr_1",21546
96315,"GZ","94","682a","APP","A","C","ct_9",600,"tr_1",2236
96316,"LZ","75","376g","CDI","O","C","ct_9",2200,"tr_5",76348
96319,"GZ","75","554f","CDI","O","C","ct_9",841,"tr_2",9675
96321,"NZ","94","477a","TTP","O","C","ct_9",851,"tr_4",21545
96323,"HZ","75","333c","CDI","O","C","ct_9",1820,"tr_2",35155
96324,"GZ","94","551a","CDD","O","C","ct_9",568,"tr_2",5239
96325,"GZ","94","374d","CDI","O","C","ct_6",2200,"tr_4",48918
96326,"CM","75","433c","CDI","O","C","ct_9",303,"tr_1",5572
96334,"JA","75","543g","TOA","O","D","ct_9",487,"tr_5",38865
96338,"AZ","17","462e","CDD","O","P","ct_9",63,"tr_2",2120
96340,"JA","75","352a","CDI","O","P","ct_9",1463,"tr_6",25976
96341,"KZ","75","467a","CDI","O","C","ct_9",1820,"tr_6",29361
96343,"FZ","94","632f","CDI","O","C","ct_9",1789,"tr_4",33826
96344,"QB","94","526d","CDI","O","C","ct_8",1820,"tr_4",15782
96346,"QA","94","525d","CDI","O","P","ct_3",1092,"tr_6",10697
96353,"JA","92","465b","CDI","O","C","ct_9",1960,"tr_6",37499
96354,"HZ","93","389b","CDI","O","C","ct_9",2200,"tr_6",52215
96356,"JC","92","388a","CDI","O","C","ct_9",682,"tr_6",26273
96357,"PZ","94","525b","CDI","O","C","ct_8",1756,"tr_5",19195
96358,"QB","94","526a","CDI","O","C","ct_8",1820,"tr_4",17133
96363,"GZ","94","551a","CDI","O","C","ct_9",1573,"tr_1",13863
96364,"QB","92","434d","CDI","O","C","ct_8",1813,"tr_4",21639
96365,"GZ","94","554j","CDI","O","C","ct_9",1180,"tr_1",13876
96366,"IZ","75","636d","CDI","O","C","ct_9",2012,"tr_2",36632
96367,"JB","75","461d","CDI","O","C","ct_9",1820,"tr_3",23326
96371,"MC","75","375a","CDI","O","C","ct_9",2200,"tr_2",53506
96373,"FZ","93","671c","CDI","O","C","ct_9",1592,"tr_5",16457
96375,"SZ","75","543g","CDI","O","C","ct_8",2200,"tr_3",37328
96376,"CH","75","461b","CDI","O","C","ct_9",2028,"tr_1",39326
96377,"QB","93","431f","CDI","O","C","ct_8",1820,"tr_3",22150
96378,"HZ","75","375b","CDI","O","C","ct_5",1824,"tr_6",61889
96379,"QA","75","526b","CDI","O","C","ct_8",1994,"tr_3",18491
96380,"OZ","94","523b","AUT","O","C","ct_1",1820,"tr_6",21149
96381,"QB","94","525d","CDI","O","C","ct_9",1827,"tr_4",20847
96382,"GZ","94","683a","APP","A","C","ct_6",1785,"tr_1",3970
96383,"JA","75","465b","CDI","O","C","ct_9",1784,"tr_6",34576
96384,"QA","94","431f","CDI","O","C","ct_9",1813,"tr_6",36785
96386,"HZ","75","546b","CDI","O","C","ct_5",152,"tr_6",1244
96387,"GZ","91","554f","CDI","O","C","ct_9",1857,"tr_4",19283
96391,"CM","91","433c","CDI","O","C","ct_9",2028,"tr_2",33613
96392,"DZ","92","388a","CDD","O","C","ct_9",1820,"tr_6",35355
96396,"FZ","94","632a","CDI","O","C","ct_9",1777,"tr_2",27764
96397,"IZ","78","388c","CDI","O","C","ct_9",1813,"tr_5",29760
96398,"HZ","75","521a","CDI","O","C","ct_9",2016,"tr_6",22968
96399,"MA","75","543f","CDD","O","C","ct_9",1371,"tr_3",24409
96403,"QB","94","431a","CDI","O","C","ct_9",2210,"tr_2",35243
96405,"GZ","75","554e","CDI","O","C","ct_9",1820,"tr_1",13758
96406,"FZ","78","632a","CDI","O","C","ct_9",1746,"tr_3",33636
96407,"HZ","94","641b","CDI","O","C","ct_5",1824,"tr_6",34596
96411,"KZ","92","467b","CDI","O","C","ct_9",1810,"tr_6",26591
96413,"MA","75","461b","CDI","O","C","ct_9",1804,"tr_3",31513
96417,"GZ","94","554f","CDI","O","P","ct_6",1588,"tr_1",12683
96418,"RZ","75","424a","CDI","O","C","ct_8",1820,"tr_1",27973
96419,"QA","94","344a","AUT","O","C","ct_3",1820,"tr_6",56974
96420,"OZ","78","532b","AUT","O","C","ct_1",1824,"tr_6",28202
96421,"QA","91","333f","CDI","O","C","ct_3",1820,"tr_6",26624
96422,"KZ","75","372a","CDI","O","C","ct_9",1899,"tr_6",45544
96424,"JB","75","554b","CDI","O","P","ct_9",216,"tr_1",1897
96425,"KZ","94","467b","CDI","O","C","ct_9",2035,"tr_4",22696
96427,"GZ","92","477b","CDI","O","C","ct_9",1820,"tr_5",37399
96429,"QB","75","526c","CDI","O","C","ct_8",1687,"tr_2",17499
96433,"OZ","93","372e","CDI","O","P","ct_8",1524,"tr_4",39192
96436,"CM","94","543b","CDI","O","C","ct_9",1829,"tr_5",18760
96438,"GZ","94","554a","APP","A","C","ct_6",1820,"tr_1",4595
96440,"CA","94","554a","CDI","O","C","ct_9",1339,"tr_1",11336
96442,"KZ","75","542a","CDI","O","C","ct_9",1877,"tr_2",23548
96444,"HZ","75","643a","CDI","O","C","ct_9",303,"tr_1",2465
96445,"EZ","94","644a","CDI","O","C","ct_9",180,"tr_5",5220
96446,"NZ","94","684a","CDI","O","P","ct_9",612,"tr_6",4431
96448,"JA","75","352a","CDI","O","P","ct_9",1463,"tr_6",27485
96454,"NZ","35","463c","CDI","O","C","ct_9",1806,"tr_4",56274
96455,"FZ","91","462e","CDI","O","C","ct_9",1871,"tr_5",44513
96457,"KZ","75","461b","CDI","O","C","ct_8",1816,"tr_4",29609
96459,"KZ","94","467a","CDI","O","C","ct_9",1820,"tr_1",27172
96462,"JA","75","388d","CDI","O","C","ct_9",613,"tr_2",19368
96463,"FZ","93","632f","CDI","O","C","ct_9",1600,"tr_3",18060
96464,"QA","93","526e","CDI","O","C","ct_9",1829,"tr_2",23257
96465,"CL","94","388a","CDI","O","C","ct_9",1811,"tr_6",45442
96469,"GZ","94","534a","CDI","O","C","ct_9",1400,"tr_6",15031
96470,"PZ","75","422e","AUT","X","P","ct_1",98,"tr_2",671
96476,"HZ","75","641b","CDI","O","C","ct_5",1847,"tr_6",25060
96480,"FZ","94","681a","CDI","O","C","ct_9",1097,"tr_1",8484
96481,"QB","91","526d","CDI","O","C","ct_8",1772,"tr_4",14210
96482,"QB","94","563b","CDI","O","P","ct_7",662,"tr_0",12074
96484,"HZ","75","333c","CDI","O","C","ct_9",1363,"tr_6",53489
96489,"GZ","94","676a","CDI","O","C","ct_9",2084,"tr_3",35456
96492,"GZ","91","554b","CDI","O","C","ct_9",1820,"tr_1",14196
96496,"FZ","92","632g","CDI","O","C","ct_9",1822,"tr_3",21790
96497,"IZ","94","561d","CDI","O","P","ct_9",260,"tr_3",2367
96498,"TZ","94","563a","CDI","O","C","ct_7",3000,"tr_0",23368
96499,"GZ","92","554a","CDI","O","C","ct_9",1645,"tr_1",13785
96503,"KZ","75","461b","TOA","O","C","ct_9",1976,"tr_1",23273
96505,"GZ","94","551a","CDI","O","C","ct_9",1734,"tr_2",16139
96507,"QA","94","526e","CDI","O","C","ct_9",2180,"tr_1",30121
96508,"HZ","77","333c","CDI","O","C","ct_9",1820,"tr_6",44471
96510,"NZ","94","541b","TTP","O","F","ct_9",298,"tr_1",8241
96512,"KZ","75","467b","CDI","O","C","ct_9",1820,"tr_6",26659
96513,"PZ","94","373c","CDI","O","C","ct_9",1820,"tr_3",36568
96514,"GZ","91","374b","CDI","O","P","ct_9",1338,"tr_6",29437
96515,"IZ","94","468a","CDI","O","C","ct_6",1596,"tr_3",14041
96523,"MA","75","373d","CDI","O","C","ct_9",1827,"tr_2",50843
96524,"QA","93","431a","CDI","O","C","ct_9",1820,"tr_6",53034
96525,"GZ","94","487a","CDI","O","C","ct_9",1819,"tr_2",25465
96527,"KZ","94","461c","CDD","O","C","ct_9",1476,"tr_6",25697
96533,"PZ","94","421b","CDI","O","C","ct_8",1820,"tr_3",20057
96534,"CL","78","474b","CDI","O","C","ct_9",2044,"tr_6",32018
96536,"LZ","75","543b","CDI","O","C","ct_9",1788,"tr_5",29899
96537,"QA","94","526e","CDI","O","C","ct_9",2200,"tr_2",41617
96538,"CK","94","461d","CDI","O","C","ct_9",1764,"tr_6",16221
96539,"RZ","94","424a","CDI","O","P","ct_8",1296,"tr_3",17637
96542,"FZ","75","681b","CDI","O","C","ct_9",1653,"tr_1",24799
96543,"MA","75","543b","CDI","O","C","ct_9",1213,"tr_1",18535
96544,"OZ","94","524b","CDI","O","P","ct_1",1456,"tr_6",26178
96548,"GZ","75","553c","CDI","O","C","ct_9",1281,"tr_4",11665
96549,"KZ","92","388a","CDI","O","C","ct_9",1991,"tr_4",44206
96550,"MA","75","461b","CDI","O","P","ct_9",1735,"tr_2",30542
96551,"FZ","93","481b","CDI","O","C","ct_9",1800,"tr_1",27708
96553,"KZ","91","388a","CDI","O","C","ct_9",2200,"tr_6",53030
96556,"MB","75","431f","CDI","O","C","ct_8",1820,"tr_6",23440
96560,"QA","94","433a","AUT","O","C","ct_3",1865,"tr_6",26641
96561,"SZ","94","676e","CDI","O","C","ct_9",1900,"tr_3",14791
96562,"JC","94","388a","CDI","O","C","ct_9",1820,"tr_6",32144
96563,"LZ","75","542a","CDI","O","C","ct_9",1820,"tr_6",22498
96566,"HZ","94","451a","CDI","O","C","ct_9",1906,"tr_2",24112
96569,"HZ","94","451a","CDI","O","C","ct_9",1820,"tr_1",25457
96570,"OZ","94","467d","CDI","O","C","ct_8",1848,"tr_6",24092
96573,"PZ","91","341a","CDI","O","C","ct_8",1820,"tr_4",48712
96574,"JA","94","353c","CDI","O","P","ct_9",1211,"tr_5",43841
96575,"KZ","78","374b","CDI","O","C","ct_9",1819,"tr_6",26391
96578,"GZ","94","433d","CDI","O","C","ct_9",1986,"tr_1",25343
96580,"JC","92","388c","CDI","O","C","ct_9",614,"tr_1",11562
96581,"PZ","92","342b","CDI","O","P","ct_8",1486,"tr_4",15710
96582,"FZ","94","632a","CDI","O","C","ct_9",1722,"tr_5",27164
96583,"JA","75","352a","CDI","O","C","ct_9",1859,"tr_2",58293
96593,"NZ","75","541b","CDI","O","P","ct_9",243,"tr_6",11235
96594,"HZ","94","641a","CDI","O","C","ct_9",2130,"tr_3",25409
96595,"MB","91","479a","AUT","O","C","ct_1",1783,"tr_6",19093
96599,"FZ","94","374d","CDI","O","C","ct_9",268,"tr_1",8411
96600,"KZ","75","461d","CDI","O","C","ct_9",1827,"tr_6",24337
96601,"QB","94","526a","CDI","O","C","ct_8",606,"tr_3",15873
96603,"FZ","94","632a","CDI","O","C","ct_6",53,"tr_1",699
96604,"QA","75","434b","CDI","O","C","ct_8",1879,"tr_6",34740
96609,"JC","75","388a","CDI","O","C","ct_9",1820,"tr_1",46083
96612,"QA","94","333f","CDI","O","C","ct_8",1912,"tr_6",47402
96613,"FZ","78","671c","CDI","O","C","ct_9",1631,"tr_5",31531
96616,"TZ","92","563a","CDI","O","C","ct_7",2147,"tr_1",15551
96617,"HZ","75","451a","CDI","O","C","ct_9",1421,"tr_6",22149
96618,"QA","75","431f","CDD","O","C","ct_9",2224,"tr_6",34045
96619,"CL","92","474c","CDI","O","C","ct_9",1876,"tr_6",41918
96620,"JC","91","388d","CDI","O","C","ct_9",2080,"tr_6",51913
96621,"OZ","75","373d","CDI","O","C","ct_8",1086,"tr_6",21125
96622,"QB","93","311d","CDI","O","P","ct_8",910,"tr_3",11729
96623,"GZ","94","552a","CDI","O","P","ct_9",1450,"tr_2",13950
96624,"GZ","75","433b","CDI","O","P","ct_9",1755,"tr_1",29760
96633,"HZ","94","333c","CDI","O","C","ct_9",1847,"tr_6",52086
96637,"LZ","75","376g","CDI","O","P","ct_9",1557,"tr_3",38325
96640,"NZ","77","435b","CDI","O","P","ct_9",716,"tr_5",7291
96643,"HZ","93","388c","CDI","O","C","ct_9",1414,"tr_6",61923
96646,"FZ","93","486c","CDI","O","C","ct_9",1668,"tr_6",19721
96650,"QB","94","435a","CDI","O","C","ct_8",1832,"tr_2",33545
96651,"GZ","75","461f","CDI","O","P","ct_9",1717,"tr_4",23633
96652,"GZ","75","487a","CDI","O","C","ct_9",2038,"tr_3",52739
96653,"QB","94","676e","AUT","O","C","ct_8",977,"tr_4",4652
96655,"JC","92","478c","CDI","O","C","ct_9",1850,"tr_6",19048
96657,"NZ","94","534a","CDI","O","C","ct_9",2970,"tr_6",26317
96660,"HZ","94","641b","CDI","O","C","ct_9",2099,"tr_3",23544
96661,"HZ","93","388a","CDI","O","C","ct_5",1825,"tr_6",79331
96662,"NZ","94","684a","CDI","O","C","ct_9",1795,"tr_3",17514
96664,"HZ","91","477a","APP","A","C","ct_9",475,"tr_5",2471
96666,"NZ","92","534a","CDI","O","C","ct_9",1870,"tr_6",17857
96667,"GZ","77","676c","CDI","O","C","ct_9",1560,"tr_5",13488
96670,"QB","94","526a","CDI","O","C","ct_8",2002,"tr_4",18553
96671,"KZ","75","467a","CDI","O","C","ct_9",1821,"tr_6",35256
96672,"PZ","75","543g","CDI","O","C","ct_8",1820,"tr_5",20751
96677,"QA","78","431f","CDI","O","P","ct_9",923,"tr_5",17183
96679,"CH","94","632d","CDI","O","C","ct_9",1930,"tr_1",18742
96681,"PZ","75","423b","CDI","O","P","ct_8",1324,"tr_4",16977
96684,"MA","78","388a","CDI","O","C","ct_9",1820,"tr_1",29933
96686,"HZ","75","543f","CDI","O","C","ct_5",1820,"tr_6",26391
96693,"GZ","94","554a","CDI","O","C","ct_9",1827,"tr_6",23152
96694,"MA","75","461d","CDI","O","C","ct_9",1892,"tr_1",13895
96695,"OZ","75","452a","AUT","O","C","ct_1",1820,"tr_6",50591
96696,"JC","92","388a","CDI","O","C","ct_9",2200,"tr_6",73774
96697,"QA","94","333f","CDI","O","P","ct_8",1232,"tr_6",29756
96699,"AZ","17","462e","CDD","O","P","ct_9",63,"tr_2",1760
96702,"OZ","94","545d","CDI","O","C","ct_8",1848,"tr_6",17599
96703,"CG","94","637a","CDI","O","P","ct_9",1985,"tr_2",24003
96704,"HZ","93","684a","CDD","O","F","ct_9",88,"tr_4",911
96705,"OZ","94","531a","AUT","O","C","ct_1",1820,"tr_6",27398
96708,"NZ","91","462e","CDI","O","C","ct_8",1700,"tr_3",13843
96709,"HZ","94","451a","CDI","O","C","ct_9",1820,"tr_6",23685
96710,"KZ","75","376c","CDI","O","C","ct_9",1820,"tr_1",58087
96711,"FZ","92","621a","CDI","O","C","ct_9",1104,"tr_3",16109
96713,"KZ","94","545c","CDI","O","P","ct_9",430,"tr_1",13638
96716,"JC","93","388c","CDI","O","C","ct_9",2200,"tr_6",51150
96723,"MA","94","543g","CDI","O","C","ct_9",1785,"tr_3",21630
96724,"JC","92","388c","CDI","O","C","ct_9",1806,"tr_6",32770
