UID,Sports
84666,FEDE|129
84667,FEDE|111
84672,FEDE|109
84680,FEDE|242
84687,FEDE|111
84699,FEDE|132
84711,FEDE|242
84712,FEDE|133
84727,FEDE|413
84735,FEDE|406
84748,FEDE|123
84763,FEDE|111
84767,FEDE|111
84768,FEDE|111
84775,FEDE|109
84780,FEDE|403
84781,FEDE|242
84784,FEDE|132
84786,FEDE|242
84788,FEDE|218
84790,FEDE|420
84793,FEDE|402
84795,FEDE|133
84812,FEDE|402
84822,FEDE|218
84826,FEDE|123
84838,FEDE|109
84840,FEDE|233
84843,FEDE|101
84848,FEDE|245
84859,FEDE|242
84861,FEDE|132
84862,FEDE|132
84864,FEDE|127
84870,FEDE|417
84880,FEDE|417
84908,FEDE|245
84930,FEDE|233
84940,FEDE|132
84942,FEDE|265
84944,FEDE|404
84951,FEDE|229
84953,FEDE|125
84958,FEDE|123
84962,FEDE|126
84963,FEDE|206
84971,FEDE|111
84982,FEDE|132
84983,FEDE|101
84986,FEDE|101
84999,FEDE|402
85013,FEDE|232
85021,FEDE|242
85024,FEDE|123
85028,FEDE|108
85031,FEDE|245
85032,FEDE|232
85048,FEDE|111
85051,FEDE|111
85054,FEDE|219
85066,FEDE|132
85067,FEDE|402
85071,FEDE|242
85074,FEDE|115
85079,FEDE|206
85085,FEDE|206
85094,FEDE|233
85095,FEDE|403
85100,FEDE|233
85104,FEDE|245
85107,FEDE|111
85108,FEDE|111
85109,FEDE|126
85117,FEDE|242
85126,FEDE|125
85129,FEDE|221
85146,FEDE|249
85149,FEDE|109
85151,FEDE|123
85152,FEDE|221
85155,FEDE|232
85156,FEDE|119
85161,FEDE|133
85164,FEDE|119
85170,FEDE|217
85176,FEDE|132
85188,FEDE|111
85205,FEDE|404
85210,FEDE|221
85214,FEDE|402
85215,FEDE|245
85217,FEDE|402
85218,FEDE|221
85220,FEDE|604
85224,FEDE|245
85229,FEDE|417
85235,FEDE|101
85238,FEDE|221
85252,FEDE|406
85267,FEDE|233
85272,FEDE|133
85297,FEDE|124
85299,FEDE|201
85305,FEDE|109
85306,FEDE|406
85314,FEDE|406
85315,FEDE|129
85320,FEDE|406
85321,FEDE|126
85325,FEDE|123
85333,FEDE|406
85336,FEDE|125
85342,FEDE|123
85362,FEDE|243
85376,FEDE|604
85378,FEDE|128
85380,FEDE|129
85387,FEDE|132
85388,FEDE|249
85398,FEDE|111
85401,FEDE|604
85403,FEDE|242
85415,FEDE|128
85417,FEDE|242
85423,FEDE|232
85424,FEDE|229
85426,FEDE|242
85430,FEDE|132
85446,FEDE|110
85449,FEDE|123
85469,FEDE|103
85472,FEDE|209
85473,FEDE|121
85477,FEDE|245
85493,FEDE|604
85494,FEDE|604
85504,FEDE|406
85514,FEDE|117
85515,FEDE|253
85519,FEDE|128
85524,FEDE|132
85525,FEDE|113
85529,FEDE|127
85530,FEDE|107
85531,FEDE|245
85533,FEDE|420
85535,FEDE|128
85537,FEDE|113
85543,FEDE|123
85557,FEDE|406
85558,FEDE|107
85564,FEDE|221
85568,FEDE|119
85569,FEDE|206
85572,FEDE|111
85574,FEDE|403
85575,FEDE|125
85576,FEDE|406
85586,FEDE|403
85587,FEDE|125
85590,FEDE|604
85591,FEDE|132
85592,FEDE|132
85602,FEDE|132
85604,FEDE|133
85606,FEDE|404
85618,FEDE|218
85621,FEDE|242
85623,FEDE|123
85628,FEDE|219
85633,FEDE|111
85635,FEDE|243
85645,FEDE|219
85646,FEDE|604
85656,FEDE|103
85660,FEDE|105
85662,FEDE|115
85668,FEDE|245
85672,FEDE|132
85699,FEDE|229
85704,FEDE|603
85720,FEDE|109
85728,FEDE|242
85734,FEDE|123
85740,FEDE|111
85742,FEDE|402
85753,FEDE|107
85754,FEDE|115
85766,FEDE|209
85782,FEDE|117
85788,FEDE|209
85790,FEDE|243
85791,FEDE|102
85796,FEDE|108
85798,FEDE|261
85799,FEDE|127
85809,FEDE|406
85810,FEDE|237
85819,FEDE|132
85828,FEDE|123
85830,FEDE|123
85836,FEDE|108
85841,FEDE|204
85864,FEDE|114
85874,FEDE|266
85876,FEDE|123
85880,FEDE|413
85887,FEDE|111
85890,FEDE|210
85892,FEDE|242
85898,FEDE|125
85899,FEDE|132
85902,FEDE|242
85906,FEDE|245
85909,FEDE|402
85915,FEDE|132
85918,FEDE|105
85921,FEDE|111
85929,FEDE|128
85930,FEDE|132
85933,FEDE|132
85935,FEDE|229
85943,FEDE|242
85950,FEDE|117
85954,FEDE|101
85955,FEDE|221
85956,FEDE|229
85958,FEDE|123
85974,FEDE|105
85975,FEDE|115
85977,FEDE|242
85978,FEDE|124
85983,FEDE|123
85985,FEDE|229
85996,FEDE|111
86005,FEDE|123
86010,FEDE|245
86013,FEDE|128
86031,FEDE|123
86039,FEDE|111
86042,FEDE|123
86046,FEDE|258
86048,FEDE|228
86060,FEDE|604
86066,FEDE|111
86068,FEDE|125
86069,FEDE|242
86071,FEDE|249
86073,FEDE|103
86075,FEDE|125
86077,FEDE|114
86098,FEDE|229
86102,FEDE|132
86103,FEDE|501
86104,FEDE|123
86106,FEDE|125
86113,FEDE|123
86116,FEDE|123
86121,FEDE|209
86125,FEDE|108
86136,FEDE|232
86139,FEDE|111
86144,FEDE|501
86160,FEDE|604
86167,FEDE|209
86180,FEDE|604
86186,FEDE|206
86188,FEDE|245
86211,FEDE|111
86224,FEDE|402
86228,FEDE|402
86230,FEDE|101
86235,FEDE|233
86246,FEDE|221
86247,FEDE|229
86255,FEDE|125
86262,FEDE|206
86263,FEDE|249
86265,FEDE|254
86271,FEDE|105
86273,FEDE|254
86274,FEDE|402
86285,FEDE|121
86294,FEDE|219
86296,FEDE|417
86330,FEDE|129
86333,FEDE|128
86347,FEDE|407
86357,FEDE|133
86370,FEDE|101
86376,FEDE|261
86387,FEDE|103
86405,FEDE|406
86411,FEDE|217
86413,FEDE|406
86436,FEDE|115
86461,FEDE|218
86464,FEDE|107
86465,FEDE|401
86477,FEDE|111
86479,FEDE|418
86481,FEDE|117
86484,FEDE|406
86491,FEDE|406
86492,FEDE|245
86494,FEDE|125
86508,FEDE|406
86509,FEDE|249
86512,FEDE|123
86519,FEDE|406
86554,FEDE|206
86583,FEDE|406
86588,FEDE|132
86600,FEDE|604
86626,FEDE|101
86640,FEDE|123
86654,FEDE|401
86663,FEDE|604
86677,FEDE|242
86678,FEDE|128
86691,FEDE|109
86702,FEDE|406
86703,FEDE|128
86705,FEDE|229
86717,FEDE|110
86719,FEDE|123
86734,FEDE|132
86748,FEDE|402
86751,FEDE|117
86757,FEDE|413
86762,FEDE|402
86768,FEDE|133
86770,FEDE|229
86780,FEDE|258
86784,FEDE|420
86788,FEDE|132
86791,FEDE|245
86798,FEDE|101
86807,FEDE|128
86821,FEDE|242
86837,FEDE|401
86850,FEDE|604
86852,FEDE|242
86857,FEDE|123
86861,FEDE|111
86869,FEDE|119
86871,FEDE|115
86876,FEDE|109
86883,FEDE|111
86889,FEDE|604
86898,FEDE|103
86903,FEDE|108
86916,FEDE|402
86918,FEDE|123
86923,FEDE|221
86935,FEDE|124
86937,FEDE|103
86941,FEDE|123
86948,FEDE|111
86949,FEDE|111
86953,FEDE|242
86965,FEDE|111
86966,FEDE|115
86967,FEDE|111
86969,FEDE|408
86971,FEDE|407
86972,FEDE|124
86978,FEDE|101
86985,FEDE|111
86987,FEDE|105
86988,FEDE|604
86990,FEDE|111
86991,FEDE|604
86997,FEDE|404
87006,FEDE|101
87009,FEDE|404
87013,FEDE|408
87014,FEDE|111
87022,FEDE|109
87026,FEDE|210
87028,FEDE|127
87030,FEDE|404
87034,FEDE|402
87044,FEDE|101
87047,FEDE|133
87051,FEDE|402
87053,FEDE|212
87054,FEDE|133
87057,FEDE|219
87058,FEDE|407
87060,FEDE|101
87070,FEDE|111
87071,FEDE|109
87075,FEDE|210
87077,FEDE|109
87078,FEDE|408
87081,FEDE|408
87082,FEDE|404
87083,FEDE|404
87089,FEDE|111
87101,FEDE|246
87124,FEDE|111
87127,FEDE|402
87132,FEDE|105
87136,FEDE|264
87142,FEDE|218
87153,FEDE|404
87155,FEDE|115
87157,FEDE|254
87160,FEDE|124
87176,FEDE|408
87182,FEDE|402
87185,FEDE|402
87195,FEDE|402
87197,FEDE|126
87201,FEDE|101
87202,FEDE|127
87204,FEDE|128
87216,FEDE|111
87233,FEDE|407
87238,FEDE|403
87245,FEDE|111
87254,FEDE|111
87261,FEDE|111
87268,FEDE|232
87269,FEDE|245
87271,FEDE|219
87278,FEDE|126
87282,FEDE|404
87296,FEDE|408
87300,FEDE|111
87301,FEDE|103
87303,FEDE|218
87304,FEDE|109
87305,FEDE|253
87308,FEDE|111
87316,FEDE|124
87327,FEDE|101
87330,FEDE|111
87333,FEDE|209
87336,FEDE|132
87340,FEDE|111
87345,FEDE|242
87353,FEDE|115
87362,FEDE|402
87366,FEDE|111
87370,FEDE|402
87371,FEDE|242
87373,FEDE|402
87378,FEDE|406
87393,FEDE|124
87403,FEDE|111
87404,FEDE|113
87412,FEDE|604
87416,FEDE|115
87417,FEDE|125
87424,FEDE|406
87427,FEDE|401
87429,FEDE|221
87436,FEDE|105
87445,FEDE|111
87447,FEDE|402
87450,FEDE|129
87453,FEDE|117
87460,FEDE|245
87464,FEDE|413
87476,FEDE|402
87477,FEDE|413
87480,FEDE|604
87482,FEDE|249
87487,FEDE|413
87493,FEDE|222
87498,FEDE|123
87505,FEDE|128
87509,FEDE|117
87513,FEDE|111
87515,FEDE|415
87524,FEDE|413
87530,FEDE|402
87533,FEDE|245
87538,FEDE|123
87560,FEDE|111
87564,FEDE|123
87569,FEDE|119
87572,FEDE|115
87575,FEDE|123
87576,FEDE|126
87588,FEDE|201
87607,FEDE|402
87613,FEDE|125
87617,FEDE|604
87628,FEDE|406
87629,FEDE|252
87630,FEDE|245
87631,FEDE|402
87636,FEDE|232
87658,FEDE|604
87659,FEDE|115
87662,FEDE|406
87672,FEDE|129
87679,FEDE|420
87681,FEDE|125
87684,FEDE|601
87687,FEDE|111
87691,FEDE|406
87702,FEDE|105
87703,FEDE|108
87712,FEDE|605
87713,FEDE|604
87719,FEDE|132
87720,FEDE|245
87723,FEDE|420
87744,FEDE|413
87748,FEDE|111
87750,FEDE|123
87753,FEDE|111
87762,FEDE|113
87774,FEDE|402
87781,FEDE|111
87793,FEDE|111
87803,FEDE|249
87806,FEDE|111
87808,FEDE|604
87811,FEDE|410
87812,FEDE|209
87837,FEDE|403
87838,FEDE|242
87841,FEDE|245
87843,FEDE|209
87846,FEDE|413
87847,FEDE|105
87850,FEDE|105
87860,FEDE|111
87864,FEDE|402
87872,FEDE|402
87876,FEDE|123
87878,FEDE|117
87879,FEDE|127
87881,FEDE|258
87896,FEDE|242
87897,FEDE|402
87899,FEDE|111
87903,FEDE|402
87905,FEDE|111
87911,FEDE|111
87912,FEDE|242
87921,FEDE|109
87924,FEDE|105
87933,FEDE|111
87944,FEDE|132
87947,FEDE|402
87948,FEDE|109
87956,FEDE|109
87959,FEDE|603
87965,FEDE|402
87970,FEDE|132
87993,FEDE|111
87998,FEDE|105
88003,FEDE|402
88004,FEDE|604
88006,FEDE|111
88009,FEDE|111
88013,FEDE|217
88016,FEDE|111
88022,FEDE|128
88032,FEDE|103
88036,FEDE|105
88039,FEDE|206
88045,FEDE|111
88051,FEDE|119
88058,FEDE|133
88065,FEDE|404
88071,FEDE|603
88076,FEDE|132
88080,FEDE|124
88084,FEDE|218
88085,FEDE|105
88086,FEDE|113
88093,FEDE|603
88100,FEDE|605
88109,FEDE|221
88117,FEDE|245
88120,FEDE|101
88127,FEDE|111
88128,FEDE|201
88144,FEDE|111
88151,FEDE|402
88180,FEDE|111
88184,FEDE|133
88187,FEDE|111
88188,FEDE|413
88192,FEDE|111
88194,FEDE|111
88196,FEDE|404
88201,FEDE|111
88205,FEDE|132
88213,FEDE|402
88215,FEDE|118
88229,FEDE|109
88241,FEDE|115
88246,FEDE|114
88253,FEDE|133
88254,FEDE|402
88255,FEDE|123
88257,FEDE|111
88260,FEDE|413
88274,FEDE|111
88275,FEDE|403
88282,FEDE|109
88286,FEDE|101
88290,FEDE|129
88296,FEDE|242
88328,FEDE|402
88331,FEDE|123
88337,FEDE|501
88348,FEDE|211
88349,FEDE|123
88350,FEDE|121
88358,FEDE|218
88361,FEDE|408
88371,FEDE|111
88376,FEDE|111
88381,FEDE|245
88383,FEDE|124
88387,FEDE|242
88393,FEDE|403
88394,FEDE|402
88395,FEDE|221
88398,FEDE|246
88412,FEDE|111
88414,FEDE|604
88431,FEDE|111
88439,FEDE|111
88443,FEDE|132
88444,FEDE|108
88446,FEDE|249
88450,FEDE|123
88453,FEDE|405
88464,FEDE|123
88465,FEDE|219
88469,FEDE|123
88475,FEDE|232
88476,FEDE|123
88477,FEDE|111
88479,FEDE|111
88485,FEDE|111
88487,FEDE|219
88491,FEDE|402
88495,FEDE|245
88503,FEDE|111
88506,FEDE|111
88520,FEDE|101
88523,FEDE|111
88530,FEDE|132
88533,FEDE|221
88538,FEDE|249
88541,FEDE|124
88549,FEDE|402
88552,FEDE|111
88553,FEDE|103
88559,FEDE|109
88560,FEDE|132
88563,FEDE|111
88565,FEDE|111
88569,FEDE|111
88590,FEDE|202
88599,FEDE|111
88608,FEDE|111
88609,FEDE|123
88611,FEDE|242
88619,FEDE|242
88620,FEDE|125
88625,FEDE|233
88643,FEDE|219
88651,FEDE|501
88652,FEDE|402
88653,FEDE|413
88655,FEDE|111
88667,FEDE|123
88680,FEDE|122
88683,FEDE|111
88689,FEDE|111
88694,FEDE|218
88702,FEDE|101
88706,FEDE|211
88710,FEDE|133
88711,FEDE|402
88722,FEDE|408
88723,FEDE|117
88724,FEDE|132
88730,FEDE|133
88741,FEDE|111
88744,FEDE|109
88757,FEDE|249
88760,FEDE|117
88779,FEDE|501
88781,FEDE|111
88783,FEDE|403
88784,FEDE|408
88808,FEDE|123
88818,FEDE|111
88836,FEDE|229
88841,FEDE|413
88852,FEDE|123
88853,FEDE|408
88854,FEDE|410
88877,FEDE|111
88894,FEDE|604
88898,FEDE|402
88906,FEDE|111
88911,FEDE|111
88917,FEDE|111
88930,FEDE|402
88942,FEDE|123
88957,FEDE|123
88962,FEDE|103
88970,FEDE|219
88976,FEDE|413
88981,FEDE|124
89004,FEDE|123
89009,FEDE|604
89016,FEDE|111
89017,FEDE|401
89018,FEDE|403
89022,FEDE|245
89025,FEDE|242
89029,FEDE|604
89030,FEDE|113
89043,FEDE|123
89046,FEDE|403
89051,FEDE|261
89065,FEDE|401
89068,FEDE|604
89075,FEDE|123
89088,FEDE|237
89090,FEDE|201
89120,FEDE|111
89124,FEDE|410
89128,FEDE|132
89130,FEDE|111
89149,FEDE|109
89158,FEDE|125
89161,FEDE|221
89162,FEDE|111
89167,FEDE|111
89176,FEDE|109
89181,FEDE|109
89193,FEDE|408
89199,FEDE|408
89204,FEDE|101
89207,FEDE|229
89220,FEDE|413
89227,FEDE|418
89228,FEDE|418
89247,FEDE|132
89251,FEDE|408
89260,FEDE|413
89265,FEDE|111
89271,FEDE|601
89273,FEDE|123
89295,FEDE|404
89298,FEDE|111
89306,FEDE|410
89307,FEDE|109
89309,FEDE|601
89311,FEDE|245
89313,FEDE|132
89314,FEDE|132
89320,FEDE|110
89325,FEDE|413
89340,FEDE|111
89345,FEDE|408
89346,FEDE|117
89351,FEDE|232
89354,FEDE|410
89360,FEDE|123
89362,FEDE|119
89367,FEDE|101
89369,FEDE|604
89377,FEDE|219
89378,FEDE|221
89379,FEDE|117
89389,FEDE|413
89390,FEDE|254
89395,FEDE|402
89399,FEDE|111
89405,FEDE|123
89408,FEDE|125
89411,FEDE|111
89413,FEDE|111
89424,FEDE|418
89430,FEDE|115
89431,FEDE|402
89434,FEDE|219
89435,FEDE|111
89445,FEDE|604
89446,FEDE|109
89447,FEDE|119
89449,FEDE|402
89455,FEDE|221
89460,FEDE|119
89462,FEDE|245
89473,FEDE|111
89495,FEDE|126
89500,FEDE|605
89512,FEDE|103
89536,FEDE|413
89544,FEDE|111
89565,FEDE|111
89566,FEDE|111
89567,FEDE|604
89606,FEDE|604
89619,FEDE|217
89620,FEDE|110
89622,FEDE|410
89628,FEDE|132
89631,FEDE|405
89632,FEDE|261
89635,FEDE|218
89644,FEDE|105
89655,FEDE|111
89661,FEDE|111
89665,FEDE|131
89707,FEDE|212
89711,FEDE|123
89713,FEDE|101
89717,FEDE|123
89730,FEDE|212
89731,FEDE|113
89761,FEDE|105
89764,FEDE|402
89771,FEDE|125
89774,FEDE|204
89776,FEDE|132
89779,FEDE|126
89785,FEDE|229
89793,FEDE|111
89795,FEDE|604
89797,FEDE|242
89801,FEDE|111
89802,FEDE|111
89806,FEDE|132
89813,FEDE|111
89817,FEDE|245
89822,FEDE|111
89834,FEDE|221
89842,FEDE|113
89848,FEDE|229
89873,FEDE|229
89886,FEDE|420
89889,FEDE|112
89908,FEDE|202
89914,FEDE|408
89928,FEDE|123
89929,FEDE|123
89933,FEDE|132
89937,FEDE|128
89944,FEDE|601
89945,FEDE|108
89946,FEDE|221
89947,FEDE|402
89953,FEDE|254
89954,FEDE|132
89958,FEDE|242
89977,FEDE|125
90004,FEDE|262
90031,FEDE|219
90038,FEDE|111
90041,FEDE|402
90047,FEDE|125
90052,FEDE|115
90053,FEDE|402
90054,FEDE|103
90058,FEDE|221
90067,FEDE|125
90071,FEDE|402
90083,FEDE|111
90085,FEDE|410
90090,FEDE|605
90094,FEDE|132
90095,FEDE|132
90102,FEDE|212
90106,FEDE|601
90113,FEDE|115
90115,FEDE|115
90119,FEDE|123
90121,FEDE|105
90124,FEDE|402
90127,FEDE|413
90128,FEDE|212
90129,FEDE|413
90132,FEDE|123
90137,FEDE|125
90143,FEDE|111
90154,FEDE|404
90157,FEDE|123
90160,FEDE|125
90161,FEDE|124
90163,FEDE|133
90164,FEDE|111
90179,FEDE|123
90190,FEDE|406
90195,FEDE|406
90198,FEDE|132
90199,FEDE|103
90200,FEDE|242
90205,FEDE|413
90217,FEDE|232
90223,FEDE|119
90238,FEDE|254
90244,FEDE|106
90246,FEDE|101
90247,FEDE|245
90250,FEDE|410
90251,FEDE|604
90262,FEDE|410
90272,FEDE|117
90285,FEDE|113
90289,FEDE|410
90292,FEDE|201
90296,FEDE|111
90305,FEDE|123
90316,FEDE|410
90319,FEDE|111
90323,FEDE|125
90327,FEDE|126
90328,FEDE|237
90332,FEDE|103
90337,FEDE|118
90340,FEDE|105
90344,FEDE|212
90345,FEDE|229
90349,FEDE|113
90357,FEDE|402
90360,FEDE|405
90373,FEDE|219
90381,FEDE|242
90382,FEDE|111
90386,FEDE|115
90391,FEDE|111
90394,FEDE|402
90402,FEDE|111
90409,FEDE|221
90432,FEDE|123
90435,FEDE|405
90438,FEDE|242
90443,FEDE|127
90463,FEDE|403
90465,FEDE|133
90474,FEDE|202
90480,FEDE|101
90484,FEDE|103
90488,FEDE|604
90490,FEDE|123
90497,FEDE|103
90513,FEDE|408
90522,FEDE|105
90533,FEDE|111
90535,FEDE|218
90544,FEDE|242
90548,FEDE|119
90552,FEDE|413
90570,FEDE|408
90571,FEDE|413
90593,FEDE|124
90605,FEDE|111
90626,FEDE|124
90637,FEDE|413
90641,FEDE|106
90648,FEDE|604
90662,FEDE|402
90663,FEDE|111
90664,FEDE|119
90673,FEDE|111
90675,FEDE|111
90679,FEDE|111
90682,FEDE|122
90689,FEDE|408
90693,FEDE|111
90694,FEDE|604
90698,FEDE|111
90700,FEDE|406
90711,FEDE|204
90723,FEDE|403
90724,FEDE|109
90728,FEDE|245
90732,FEDE|122
90735,FEDE|111
90749,FEDE|406
90757,FEDE|402
90759,FEDE|111
90761,FEDE|221
90766,FEDE|111
90776,FEDE|111
90813,FEDE|402
90817,FEDE|604
90835,FEDE|418
90843,FEDE|410
90848,FEDE|404
90849,FEDE|410
90854,FEDE|105
90863,FEDE|209
90869,FEDE|111
90873,FEDE|111
90880,FEDE|123
90892,FEDE|123
90897,FEDE|129
90900,FEDE|125
90905,FEDE|123
90910,FEDE|128
90914,FEDE|202
90916,FEDE|210
90917,FEDE|245
90920,FEDE|125
90924,FEDE|245
90927,FEDE|242
90933,FEDE|402
90938,FEDE|101
90963,FEDE|111
90966,FEDE|229
90969,FEDE|221
90977,FEDE|111
90983,FEDE|402
90984,FEDE|402
90989,FEDE|123
90998,FEDE|109
91003,FEDE|254
91006,FEDE|402
91011,FEDE|123
91012,FEDE|123
91017,FEDE|402
91018,FEDE|123
91021,FEDE|405
91022,FEDE|103
91023,FEDE|125
91031,FEDE|103
91032,FEDE|103
91038,FEDE|123
91041,FEDE|402
91043,FEDE|418
91059,FEDE|111
91061,FEDE|111
91075,FEDE|242
91079,FEDE|105
91081,FEDE|605
91089,FEDE|125
91096,FEDE|113
91100,FEDE|246
91101,FEDE|132
91107,FEDE|413
91115,FEDE|403
91122,FEDE|119
91125,FEDE|245
91128,FEDE|119
91131,FEDE|204
91143,FEDE|125
91144,FEDE|401
91148,FEDE|221
91154,FEDE|221
91161,FEDE|117
91162,FEDE|111
91166,FEDE|115
91167,FEDE|245
91172,FEDE|209
91173,FEDE|604
91179,FEDE|245
91182,FEDE|101
91183,FEDE|111
91199,FEDE|601
91205,FEDE|256
91209,FEDE|111
91219,FEDE|111
91220,FEDE|601
91222,FEDE|124
91242,FEDE|113
91243,FEDE|109
91246,FEDE|221
91249,FEDE|201
91342,FEDE|103
91358,FEDE|123
91359,FEDE|402
91367,FEDE|252
91372,FEDE|218
91387,FEDE|604
91391,FEDE|128
91398,FEDE|111
91403,FEDE|132
91415,FEDE|218
91418,FEDE|221
91431,FEDE|123
91444,FEDE|242
91447,FEDE|232
91457,FEDE|111
91473,FEDE|133
91475,FEDE|133
91477,FEDE|218
91494,FEDE|126
91497,FEDE|117
91498,FEDE|133
91531,FEDE|410
91533,FEDE|115
91542,FEDE|111
91550,FEDE|129
91562,FEDE|107
91564,FEDE|123
91582,FEDE|123
91587,FEDE|132
91592,FEDE|129
91600,FEDE|242
91604,FEDE|221
91610,FEDE|123
91611,FEDE|221
91616,FEDE|101
91617,FEDE|111
91629,FEDE|123
91639,FEDE|107
91660,FEDE|205
91665,FEDE|129
91667,FEDE|123
91672,FEDE|132
91675,FEDE|115
91683,FEDE|123
91687,FEDE|401
91709,FEDE|212
91719,FEDE|401
91724,FEDE|133
91726,FEDE|128
91728,FEDE|109
91744,FEDE|109
91756,FEDE|123
91793,FEDE|101
91805,FEDE|109
91810,FEDE|128
91815,FEDE|111
91819,FEDE|420
91820,FEDE|242
91839,FEDE|221
91846,FEDE|237
91847,FEDE|601
91848,FEDE|103
91851,FEDE|123
91853,FEDE|103
91862,FEDE|210
91871,FEDE|109
91876,FEDE|408
91884,FEDE|132
91889,FEDE|401
91897,FEDE|202
91901,FEDE|402
91906,FEDE|206
91919,FEDE|119
91925,FEDE|128
91933,FEDE|123
91949,FEDE|413
91951,FEDE|262
91953,FEDE|604
91955,FEDE|604
91958,FEDE|402
91965,FEDE|119
91967,FEDE|119
91982,FEDE|124
92001,FEDE|108
92003,FEDE|123
92004,FEDE|242
92038,FEDE|123
92055,FEDE|111
92058,FEDE|132
92067,FEDE|115
92084,FEDE|113
92087,FEDE|403
92098,FEDE|111
92101,FEDE|132
92148,FEDE|111
92154,FEDE|123
92164,FEDE|106
92180,FEDE|126
92198,FEDE|129
92199,FEDE|101
92211,FEDE|113
92227,FEDE|245
92228,FEDE|112
92230,FEDE|132
92238,FEDE|604
92241,FEDE|103
92245,FEDE|129
92253,FEDE|123
92258,FEDE|245
92261,FEDE|129
92267,FEDE|132
92272,FEDE|132
92273,FEDE|252
92280,FEDE|125
92283,FEDE|212
92285,FEDE|132
92288,FEDE|128
92290,FEDE|105
92297,FEDE|113
92301,FEDE|404
92309,FEDE|105
92312,FEDE|111
92315,FEDE|123
92323,FEDE|221
92334,FEDE|404
92335,FEDE|123
92337,FEDE|106
92340,FEDE|404
92341,FEDE|212
92358,FEDE|402
92359,FEDE|105
92360,FEDE|129
92376,FEDE|245
92379,FEDE|222
92389,FEDE|111
92392,FEDE|111
92393,FEDE|604
92394,FEDE|101
92400,FEDE|125
92406,FEDE|132
92408,FEDE|221
92409,FEDE|133
92419,FEDE|403
92435,FEDE|132
92440,FEDE|123
92449,FEDE|111
92453,FEDE|111
92474,FEDE|418
92516,FEDE|103
92534,FEDE|212
92536,FEDE|221
92537,FEDE|123
92548,FEDE|221
92557,FEDE|604
92567,FEDE|110
92575,FEDE|123
92578,FEDE|132
92584,FEDE|604
92586,FEDE|101
92587,FEDE|124
92593,FEDE|119
92594,FEDE|133
92595,FEDE|221
92598,FEDE|111
92608,FEDE|218
92609,FEDE|123
92616,FEDE|229
92639,FEDE|604
92640,FEDE|409
92653,FEDE|604
92657,FEDE|250
92659,FEDE|410
92672,FEDE|132
92682,FEDE|123
92689,FEDE|123
92697,FEDE|103
92722,FEDE|221
92728,FEDE|237
92729,FEDE|111
92735,FEDE|204
92740,FEDE|129
92747,FEDE|129
92751,FEDE|132
92756,FEDE|105
92759,FEDE|111
92760,FEDE|123
92767,FEDE|206
92769,FEDE|420
92770,FEDE|604
92782,FEDE|123
92787,FEDE|109
92790,FEDE|101
92798,FEDE|406
92813,FEDE|111
92815,FEDE|601
92819,FEDE|245
92820,FEDE|116
92823,FEDE|132
92843,FEDE|117
92881,FEDE|410
92888,FEDE|132
92889,FEDE|406
92895,FEDE|128
92900,FEDE|410
92933,FEDE|117
92949,FEDE|115
92956,FEDE|410
92959,FEDE|406
92960,FEDE|101
92964,FEDE|125
92969,FEDE|604
92980,FEDE|418
93007,FEDE|123
93008,FEDE|123
93016,FEDE|206
93017,FEDE|111
93018,FEDE|205
93022,FEDE|403
93023,FEDE|101
93025,FEDE|250
93033,FEDE|221
93049,FEDE|109
93052,FEDE|210
93057,FEDE|109
93058,FEDE|123
93070,FEDE|418
93077,FEDE|101
93088,FEDE|501
93094,FEDE|110
93103,FEDE|123
93118,FEDE|101
93124,FEDE|109
93132,FEDE|132
93135,FEDE|410
93140,FEDE|404
93143,FEDE|604
93145,FEDE|117
93167,FEDE|123
93195,FEDE|403
93202,FEDE|109
93205,FEDE|111
93208,FEDE|604
93219,FEDE|132
93224,FEDE|402
93228,FEDE|221
93240,FEDE|132
93242,FEDE|123
93249,FEDE|111
93256,FEDE|114
93257,FEDE|109
93260,FEDE|101
93261,FEDE|406
93269,FEDE|109
93273,FEDE|245
93278,FEDE|111
93290,FEDE|410
93291,FEDE|123
93300,FEDE|111
93301,FEDE|132
93304,FEDE|601
93307,FEDE|254
93315,FEDE|103
93324,FEDE|123
93330,FEDE|403
93335,FEDE|119
93338,FEDE|105
93339,FEDE|111
93340,FEDE|206
93342,FEDE|232
93346,FEDE|132
93347,FEDE|123
93349,FEDE|132
93360,FEDE|132
93364,FEDE|133
93372,FEDE|127
93377,FEDE|128
93378,FEDE|132
93382,FEDE|132
93386,FEDE|241
93392,FEDE|123
93399,FEDE|245
93405,FEDE|132
93413,FEDE|122
93418,FEDE|124
93424,FEDE|109
93426,FEDE|111
93429,FEDE|242
93433,FEDE|604
93435,FEDE|132
93439,FEDE|232
93440,FEDE|249
93459,FEDE|402
93461,FEDE|258
93468,FEDE|403
93470,FEDE|229
93471,FEDE|101
93474,FEDE|128
93478,FEDE|237
93479,FEDE|132
93489,FEDE|132
93502,FEDE|229
93505,FEDE|123
93512,FEDE|119
93513,FEDE|126
93521,FEDE|204
93525,FEDE|402
93530,FEDE|101
93536,FEDE|417
93543,FEDE|119
93546,FEDE|132
93555,FEDE|604
93565,FEDE|123
93566,FEDE|132
93572,FEDE|125
93582,FEDE|128
93587,FEDE|402
93589,FEDE|132
93604,FEDE|111
93606,FEDE|111
93610,FEDE|420
93626,FEDE|237
